details
"2-sty Terrace/Link House | Corner lot  •  Built-up : 2,000 sq. ft.  •  Unfurnished"
"Condominium  •  Built-up : 1,615 sq. ft."
"Condominium | Corner lot  •  Built-up : 1,700 sq. ft.  •  Partly furnished"
"Serviced Residence  •  Built-up : 1,565 sq. ft."
"Condominium | Intermediate  •  Built-up : 1,377 sq. ft.  •  Partly furnished"
Serviced Residence | Soho  •  Built-up : 743 sq. ft.  •  Partly furnished
"2-sty Terrace/Link House | Corner lot  •  Built-up : 3,100 sq. ft.  •  Partly furnished"
"Serviced Residence | Soho  •  Built-up : 1,151 sq. ft.  •  Partly furnished"
"3-sty Terrace/Link House | Corner lot  •  Built-up : 2,487 sq. ft.  •  Fully furnished"
"Condominium | Corner lot  •  Built-up : 1,367 sq. ft.  •  Fully furnished"
Condominium | Intermediate  •  Built-up : 901 sq. ft.  •  Partly furnished
"2-sty Terrace/Link House | End lot  •  Built-up : 2,600 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 578 sq. ft.  •  Partly furnished
"2.5-sty Terrace/Link House | Intermediate  •  Built-up : 4,483 sq. ft.  •  Unfurnished"
"3.5-sty Terrace/Link House | Intermediate  •  Built-up : 6,526 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,772 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,513 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,400 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,200 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 7,000 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 5,000 sq. ft."
"Serviced Residence  •  Built-up : 1,570 sq. ft.  •  Partly furnished"
"2.5-sty Terrace/Link House | Intermediate  •  Built-up : 1,760 sq. ft.  •  Fully furnished"
"Condominium | Corner lot  •  Built-up : 1,206 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 3,000 sq. ft."
Serviced Residence  •  Built-up : 933 sq. ft.  •  Partly furnished
"2-sty Terrace/Link House | Intermediate  •  Built-up : 1,870 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 1,240 sq. ft.  •  Partly furnished"
Condominium  •  Built-up : 689 sq. ft.  •  Partly furnished
Serviced Residence | Corner lot  •  Built-up : 474 sq. ft.  •  Partly furnished
"3-sty Terrace/Link House | Intermediate  •  Built-up : 4,400 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,001 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,537 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 1,871 sq. ft."
"Condominium | Corner lot  •  Built-up : 1,909 sq. ft."
"Condominium | Corner lot  •  Built-up : 1,377 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,703 sq. ft."
"Condominium | Corner lot  •  Built-up : 3,742 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 2,476 sq. ft.  •  Partly furnished"
"Serviced Residence | Intermediate  •  Built-up : 1,565 sq. ft.  •  Partly furnished"
"Condominium | Penthouse  •  Built-up : 6,501 sq. ft.  •  Fully furnished"
"Condominium | Corner lot  •  Built-up : 1,367 sq. ft.  •  Fully furnished"
"Serviced Residence  •  Built-up : 1,519 sq. ft."
"Condominium | Corner lot  •  Built-up : 1,443 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,262 sq. ft.  •  Partly furnished"
"Condominium | Intermediate  •  Built-up : 1,878 sq. ft.  •  Fully furnished"
"Condominium  •  Built-up : 2,159 sq. ft.  •  Fully furnished"
"Condominium | Corner lot  •  Built-up : 3,200 sq. ft.  •  Partly furnished"
"Serviced Residence | Intermediate  •  Built-up : 1,787 sq. ft.  •  Fully furnished"
"Condominium | Duplex  •  Built-up : 2,092 sq. ft.  •  Fully furnished"
"Serviced Residence  •  Built-up : 6,833 sq. ft."
"Condominium | Corner lot  •  Built-up : 1,534 sq. ft.  •  Partly furnished"
"3-sty Terrace/Link House  •  Built-up : 3,380 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 1,235 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 631 sq. ft.  •  Fully furnished
"1-sty Terrace/Link House | Corner lot  •  Built-up : 1,430 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Corner lot  •  Built-up : 2,700 sq. ft.  •  Partly furnished"
"1-sty Terrace/Link House | End lot  •  Built-up : 1,300 sq. ft."
Serviced Residence | Corner lot  •  Built-up : 950 sq. ft.  •  Fully furnished
"Condominium | Intermediate  •  Built-up : 5,351 sq. ft.  •  Partly furnished"
"Condominium | Intermediate  •  Built-up : 2,507 sq. ft.  •  Partly furnished"
Condominium  •  Built-up : 840 sq. ft.  •  Partly furnished
"Condominium | Corner lot  •  Built-up : 2,960 sq. ft.  •  Partly furnished"
"Semi-detached House | Intermediate  •  Built-up : 3,200 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,496 sq. ft."
"Condominium  •  Built-up : 1,830 sq. ft."
"Bungalow  •  Built-up : 12,117 sq. ft."
Serviced Residence  •  Built-up : 873 sq. ft.  •  Partly furnished
"Condominium  •  Built-up : 1,206 sq. ft."
"Semi-detached House | Corner lot  •  Built-up : 4,600 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 2,002 sq. ft."
Bungalow | Corner lot  •  Built-up : 1 sq. ft.
Serviced Residence  •  Built-up : 795 sq. ft.  •  Partly furnished
"Bungalow | Corner lot  •  Built-up : 11,500 sq. ft.  •  Fully furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,400 sq. ft.  •  Partly furnished"
"Condominium | Intermediate  •  Built-up : 1,784 sq. ft.  •  Partly furnished"
Serviced Residence  •  Built-up : 861 sq. ft.  •  Partly furnished
"Bungalow | Intermediate  •  Built-up : 8,014 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 8,400 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,140 sq. ft."
"Bungalow  •  Built-up : 11,000 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 500 sq. ft.  •  Partly furnished
"Semi-detached House | Corner lot  •  Built-up : 3,800 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Corner lot  •  Built-up : 3,100 sq. ft.  •  Partly furnished"
"3-sty Terrace/Link House | Intermediate  •  Built-up : 5,448 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 3,632 sq. ft.  •  Partly furnished"
"Serviced Residence  •  Built-up : 1,475 sq. ft."
"Serviced Residence  •  Built-up : 1,159 sq. ft.  •  Partly furnished"
Serviced Residence  •  Built-up : 826 sq. ft.
"Serviced Residence  •  Built-up : 1,367 sq. ft."
"Condominium  •  Built-up : 1,031 sq. ft.  •  Fully furnished"
"Serviced Residence  •  Built-up : 1,410 sq. ft.  •  Partly furnished"
"Serviced Residence  •  Built-up : 3,394 sq. ft."
"Condominium | Intermediate  •  Built-up : 2,000 sq. ft.  •  Fully furnished"
"Serviced Residence  •  Built-up : 1,318 sq. ft."
Serviced Residence | Corner lot  •  Built-up : 707 sq. ft.  •  Partly furnished
"Serviced Residence | Corner lot  •  Built-up : 1,840 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 1,528 sq. ft.  •  Fully furnished"
"Bungalow  •  Built-up : 11,221 sq. ft.  •  Partly furnished"
Bungalow  •  Built-up : 1 sq. ft.  •  Unfurnished
"Bungalow  •  Built-up : 5,000 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 10,500 sq. ft.  •  Partly furnished"
"1-sty Terrace/Link House  •  Built-up : 1,500 sq. ft."
"1.5-sty Terrace/Link House | Intermediate  •  Built-up : 2,000 sq. ft."
"Bungalow | Corner lot  •  Built-up : 15,000 sq. ft.  •  Partly furnished"
Condominium | Intermediate  •  Built-up : 801 sq. ft.  •  Partly furnished
Serviced Residence | Intermediate  •  Built-up : 650 sq. ft.  •  Fully furnished
"Serviced Residence | Corner lot  •  Built-up : 1,299 sq. ft."
"Serviced Residence | Corner lot  •  Built-up : 1,732 sq. ft.  •  Partly furnished"
"Serviced Residence | Intermediate  •  Built-up : 1,131 sq. ft.  •  Fully furnished"
Serviced Residence | Corner lot  •  Built-up : 793 sq. ft.  •  Fully furnished
Serviced Residence | Corner lot  •  Built-up : 635 sq. ft.  •  Partly furnished
"Semi-detached House | Intermediate  •  Built-up : 4,470 sq. ft.  •  Partly furnished"
"Semi-detached House | Corner lot  •  Built-up : 5,050 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Corner lot  •  Built-up : 2,200 sq. ft."
"Serviced Residence  •  Built-up : 1,088 sq. ft.  •  Partly furnished"
"Serviced Residence  •  Built-up : 1,088 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,100 sq. ft.  •  Partly furnished"
"Serviced Residence  •  Built-up : 3,050 sq. ft."
"Condominium  •  Built-up : 3,789 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 3,627 sq. ft.  •  Partly furnished"
"Serviced Residence  •  Built-up : 1,292 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 4,489 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,281 sq. ft.  •  Partly furnished"
"1-sty Terrace/Link House | Intermediate  •  Built-up : 1,400 sq. ft.  •  Partly furnished"
Serviced Residence  •  Built-up : 850 sq. ft.
"Condominium | Corner lot  •  Built-up : 3,000 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 1,543 sq. ft.  •  Fully furnished"
"Condominium  •  Built-up : 1,100 sq. ft.  •  Partly furnished"
"3-sty Terrace/Link House | Intermediate  •  Built-up : 2,512 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 643 sq. ft.  •  Fully furnished
"Condominium | Corner lot  •  Built-up : 1,519 sq. ft.  •  Partly furnished"
"Serviced Residence | Corner lot  •  Built-up : 1,582 sq. ft.  •  Fully furnished"
Serviced Residence | Corner lot  •  Built-up : 858 sq. ft.  •  Fully furnished
"Condominium | Corner lot  •  Built-up : 3,632 sq. ft.  •  Fully furnished"
"Condominium  •  Built-up : 3,671 sq. ft."
"Condominium  •  Built-up : 1,603 sq. ft."
"Condominium | Corner lot  •  Built-up : 1,537 sq. ft.  •  Partly furnished"
"3-sty Terrace/Link House  •  Built-up : 6,084 sq. ft.  •  Partly furnished"
"Condominium | Penthouse  •  Built-up : 6,491 sq. ft.  •  Partly furnished"
"Serviced Residence | Corner lot  •  Built-up : 1,378 sq. ft.  •  Partly furnished"
"Condominium | Intermediate  •  Built-up : 3,326 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 915 sq. ft.  •  Partly furnished
"3-sty Terrace/Link House | Corner lot  •  Built-up : 8,190 sq. ft.  •  Fully furnished"
Serviced Residence | Intermediate  •  Built-up : 834 sq. ft.  •  Partly furnished
"Semi-detached House  •  Built-up : 4,700 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,377 sq. ft."
"3-sty Terrace/Link House | Intermediate  •  Built-up : 3,200 sq. ft.  •  Fully furnished"
"Serviced Residence  •  Built-up : 1,938 sq. ft."
Serviced Residence  •  Built-up : 988 sq. ft.
"Condominium  •  Built-up : 2,065 sq. ft.  •  Fully furnished"
"Condominium  •  Built-up : 1,496 sq. ft."
"Condominium | Corner lot  •  Built-up : 1,879 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,215 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,830 sq. ft.  •  Fully furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 1,400 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 3,671 sq. ft.  •  Partly furnished"
Flat | Corner lot  •  Built-up : 560 sq. ft.  •  Unfurnished
"Condominium  •  Built-up : 3,282 sq. ft."
"2-sty Terrace/Link House | Intermediate  •  Built-up : 1,500 sq. ft.  •  Unfurnished"
"3-sty Terrace/Link House | Corner lot  •  Built-up : 2,500 sq. ft.  •  Partly furnished"
"3-sty Terrace/Link House | Intermediate  •  Built-up : 2,959 sq. ft.  •  Partly furnished"
"Serviced Residence  •  Built-up : 1,407 sq. ft.  •  Partly furnished"
"Serviced Residence  •  Built-up : 1,023 sq. ft."
"Serviced Residence  •  Built-up : 1,510 sq. ft.  •  Partly furnished"
Condominium  •  Built-up : 969 sq. ft.  •  Fully furnished
Condominium | Intermediate  •  Built-up : 871 sq. ft.
"Condominium | Corner lot  •  Built-up : 1,232 sq. ft."
"Serviced Residence | Corner lot  •  Built-up : 3,050 sq. ft.  •  Fully furnished"
Serviced Residence | Corner lot  •  Built-up : 635 sq. ft.  •  Fully furnished
"Condominium  •  Built-up : 1,468 sq. ft.  •  Fully furnished"
"Serviced Residence | Corner lot  •  Built-up : 1,442 sq. ft."
"3-sty Terrace/Link House | Intermediate  •  Built-up : 2,959 sq. ft.  •  Partly furnished"
"Condominium | Intermediate  •  Built-up : 1,765 sq. ft.  •  Fully furnished"
"Bungalow  •  Built-up : 11,000 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Corner lot  •  Built-up : 1,170 sq. ft.  •  Partly furnished"
Serviced Residence  •  Built-up : 882 sq. ft.  •  Unfurnished
"Serviced Residence | Intermediate  •  Built-up : 1,469 sq. ft."
"Serviced Residence  •  Built-up : 1,292 sq. ft."
"Condominium | Intermediate  •  Built-up : 1,894 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,690 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,454 sq. ft."
"Condominium | Duplex  •  Built-up : 2,685 sq. ft.  •  Unfurnished"
"Condominium | Intermediate  •  Built-up : 2,038 sq. ft.  •  Partly furnished"
"Condominium | Intermediate  •  Built-up : 2,245 sq. ft.  •  Unfurnished"
Serviced Residence | Intermediate  •  Built-up : 915 sq. ft.  •  Fully furnished
"Bungalow | Corner lot  •  Built-up : 36,000 sq. ft."
"Bungalow  •  Built-up : 8,000 sq. ft."
"Bungalow | Intermediate  •  Built-up : 8,800 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 13,000 sq. ft.  •  Fully furnished"
"Condominium | Corner lot  •  Built-up : 1,206 sq. ft.  •  Partly furnished"
"Serviced Residence | Intermediate  •  Built-up : 1,646 sq. ft.  •  Fully furnished"
"Condominium  •  Built-up : 1,830 sq. ft.  •  Partly furnished"
"Semi-detached House  •  Built-up : 3,500 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 5,090 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,733 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 2,880 sq. ft.  •  Unfurnished"
"Condominium | Intermediate  •  Built-up : 5,351 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 4,489 sq. ft.  •  Partly furnished"
Serviced Residence  •  Built-up : 850 sq. ft.
"Condominium | Corner lot  •  Built-up : 3,401 sq. ft.  •  Partly furnished"
"Bungalow | Intermediate  •  Built-up : 7,000 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,200 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,300 sq. ft.  •  Fully furnished"
"Bungalow  •  Built-up : 3,000 sq. ft."
"3.5-sty Terrace/Link House  •  Built-up : 6,633 sq. ft."
"3-sty Terrace/Link House  •  Built-up : 3,211 sq. ft."
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,200 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,100 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,100 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 1,206 sq. ft.  •  Partly furnished"
Condominium | Intermediate  •  Built-up : 803 sq. ft.  •  Partly furnished
"Serviced Residence | Intermediate  •  Built-up : 1,614 sq. ft.  •  Fully furnished"
"Condominium | Corner lot  •  Built-up : 5,119 sq. ft.  •  Fully furnished"
Apartment  •  Built-up : 495 sq. ft.
"Bungalow | Corner lot  •  Built-up : 26,368 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 5,900 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 6,000 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 6,000 sq. ft.  •  Partly furnished"
"Serviced Residence | Corner lot  •  Built-up : 3,229 sq. ft.  •  Fully furnished"
"Condominium | Corner lot  •  Built-up : 1,800 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 2,336 sq. ft.  •  Partly furnished"
Serviced Residence  •  Built-up : 714 sq. ft.  •  Fully furnished
"Condominium  •  Built-up : 1,365 sq. ft."
Serviced Residence  •  Built-up : 850 sq. ft.
"Bungalow | Corner lot  •  Built-up : 26,000 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,156 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 958 sq. ft.  •  Fully furnished
"Condominium  •  Built-up : 3,729 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 4,110 sq. ft.  •  Partly furnished"
"Serviced Residence  •  Built-up : 1,442 sq. ft.  •  Fully furnished"
Serviced Residence  •  Built-up : 903 sq. ft.  •  Fully furnished
"Serviced Residence  •  Built-up : 1,570 sq. ft.  •  Fully furnished"
"Condominium  •  Built-up : 1,001 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,894 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 872 sq. ft.  •  Partly furnished
"Condominium  •  Built-up : 1,333 sq. ft.  •  Fully furnished"
"Serviced Residence  •  Built-up : 1,428 sq. ft.  •  Fully furnished"
Condominium  •  Built-up : 932 sq. ft.  •  Fully furnished
"Serviced Residence  •  Built-up : 1,258 sq. ft.  •  Partly furnished"
"Condominium | Intermediate  •  Built-up : 1,710 sq. ft.  •  Fully furnished"
"Serviced Residence | Intermediate  •  Built-up : 1,786 sq. ft.  •  Fully furnished"
"Serviced Residence | Corner lot  •  Built-up : 1,025 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 826 sq. ft.  •  Partly furnished
Serviced Residence | Intermediate  •  Built-up : 650 sq. ft.  •  Partly furnished
"Condominium | Intermediate  •  Built-up : 2,156 sq. ft.  •  Fully furnished"
"3.5-sty Terrace/Link House | Intermediate  •  Built-up : 6,526 sq. ft.  •  Partly furnished"
"Semi-detached House  •  Built-up : 3,100 sq. ft."
Serviced Residence | Intermediate  •  Built-up : 889 sq. ft.  •  Fully furnished
Serviced Residence | Intermediate  •  Built-up : 804 sq. ft.  •  Fully furnished
Condominium  •  Built-up : 940 sq. ft.  •  Unfurnished
"2-sty Terrace/Link House | Intermediate  •  Built-up : 3,800 sq. ft.  •  Fully furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 1,647 sq. ft."
Condominium  •  Built-up : 982 sq. ft.  •  Fully furnished
"Condominium  •  Built-up : 2,020 sq. ft."
"Condominium  •  Built-up : 1,529 sq. ft."
"Condominium | Corner lot  •  Built-up : 1,537 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 1,777 sq. ft.  •  Partly furnished"
"Semi-detached House | Intermediate  •  Built-up : 5,574 sq. ft."
"Bungalow  •  Built-up : 5,688 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,830 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 2,767 sq. ft.  •  Fully furnished"
"Condominium  •  Built-up : 2,065 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,377 sq. ft.  •  Partly furnished"
"3-sty Terrace/Link House  •  Built-up : 4,306 sq. ft."
"1-sty Terrace/Link House | Intermediate  •  Built-up : 1,300 sq. ft.  •  Unfurnished"
Condominium  •  Built-up : 876 sq. ft.  •  Fully furnished
"Condominium  •  Built-up : 1,034 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,797 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 9,800 sq. ft."
Condominium | Intermediate  •  Built-up : 978 sq. ft.
Condominium | Intermediate  •  Built-up : 940 sq. ft.  •  Unfurnished
"3-sty Terrace/Link House | Intermediate  •  Built-up : 1,900 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 1,098 sq. ft.  •  Fully furnished"
"Condominium  •  Built-up : 1,093 sq. ft.  •  Partly furnished"
"Serviced Residence  •  Built-up : 1,614 sq. ft.  •  Fully furnished"
"Condominium  •  Built-up : 2,777 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 2,950 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 2,325 sq. ft.  •  Unfurnished"
"Bungalow | Corner lot  •  Built-up : 26,000 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,015 sq. ft.  •  Unfurnished"
"Bungalow | Corner lot  •  Built-up : 16,800 sq. ft."
Serviced Residence  •  Built-up : 750 sq. ft.  •  Partly furnished
"Bungalow | Intermediate  •  Built-up : 6,000 sq. ft.  •  Unfurnished"
Condominium | Corner lot  •  Built-up : 982 sq. ft.  •  Unfurnished
Serviced Residence  •  Built-up : 820 sq. ft.  •  Fully furnished
"Condominium | Intermediate  •  Built-up : 1,390 sq. ft.  •  Unfurnished"
"3-sty Terrace/Link House | Corner lot  •  Built-up : 2,487 sq. ft.  •  Fully furnished"
"Condominium  •  Built-up : 1,271 sq. ft.  •  Fully furnished"
Serviced Residence  •  Built-up : 800 sq. ft.
"Condominium  •  Built-up : 1,185 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,537 sq. ft.  •  Partly furnished"
"Apartment | End lot  •  Built-up : 1,001 sq. ft.  •  Unfurnished"
"Condominium  •  Built-up : 1,001 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 16,000 sq. ft.  •  Partly furnished"
"Bungalow | Corner lot  •  Built-up : 26,368 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 13,000 sq. ft.  •  Fully furnished"
"Condominium | Intermediate  •  Built-up : 3,218 sq. ft.  •  Fully furnished"
"2-sty Terrace/Link House  •  Built-up : 2,000 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House  •  Built-up : 2,000 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,015 sq. ft."
Condominium | Intermediate  •  Built-up : 940 sq. ft.
"Condominium | Intermediate  •  Built-up : 1,050 sq. ft."
"Condominium  •  Built-up : 1,454 sq. ft."
"Townhouse | Intermediate  •  Built-up : 2,200 sq. ft.  •  Partly furnished"
"Condominium | Corner lot  •  Built-up : 2,513 sq. ft.  •  Fully furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 1,600 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 821 sq. ft.  •  Partly furnished
Serviced Residence | Intermediate  •  Built-up : 762 sq. ft.  •  Partly furnished
"Serviced Residence | Corner lot  •  Built-up : 1,066 sq. ft.  •  Partly furnished"
"Serviced Residence | Intermediate  •  Built-up : 1,168 sq. ft.  •  Partly furnished"
"Serviced Residence | Corner lot  •  Built-up : 1,328 sq. ft.  •  Partly furnished"
"Serviced Residence | Intermediate  •  Built-up : 1,168 sq. ft.  •  Partly furnished"
"Serviced Residence | Corner lot  •  Built-up : 1,226 sq. ft.  •  Partly furnished"
"Serviced Residence | Corner lot  •  Built-up : 1,226 sq. ft.  •  Partly furnished"
"Serviced Residence | Corner lot  •  Built-up : 1,226 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 924 sq. ft.  •  Partly furnished
"Serviced Residence | Corner lot  •  Built-up : 1,936 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 924 sq. ft.  •  Partly furnished
"Serviced Residence | Corner lot  •  Built-up : 2,009 sq. ft.  •  Partly furnished"
"Serviced Residence | Corner lot  •  Built-up : 1,426 sq. ft.  •  Partly furnished"
"Serviced Residence | Corner lot  •  Built-up : 1,426 sq. ft.  •  Partly furnished"
Condominium | Intermediate  •  Built-up : 904 sq. ft.  •  Fully furnished
"Semi-detached House  •  Built-up : 5,000 sq. ft.  •  Fully furnished"
"Bungalow | Intermediate  •  Built-up : 10,500 sq. ft.  •  Unfurnished"
"Bungalow | Corner lot  •  Built-up : 9,800 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,262 sq. ft.  •  Fully furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,100 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,300 sq. ft.  •  Partly furnished"
Serviced Residence  •  Built-up : 755 sq. ft.  •  Partly furnished
"Condominium | Intermediate  •  Built-up : 1,019 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,400 sq. ft.  •  Partly furnished"
"Serviced Residence  •  Built-up : 1,292 sq. ft."
"Condominium  •  Built-up : 1,303 sq. ft."
"Semi-detached House  •  Built-up : 4,700 sq. ft."
"Serviced Residence | Intermediate  •  Built-up : 1,044 sq. ft.  •  Partly furnished"
"Bungalow | Corner lot  •  Built-up : 11,868 sq. ft.  •  Unfurnished"
"Condominium  •  Built-up : 1,701 sq. ft.  •  Partly furnished"
"1-sty Terrace/Link House | Intermediate  •  Built-up : 1,540 sq. ft."
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,100 sq. ft."
"2-sty Terrace/Link House  •  Built-up : 2,600 sq. ft."
"Semi-detached House | Corner lot  •  Built-up : 4,584 sq. ft."
"3-sty Terrace/Link House | End lot  •  Built-up : 3,065 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,458 sq. ft."
"3-sty Terrace/Link House | Corner lot  •  Built-up : 3,595 sq. ft.  •  Partly furnished"
"Semi-detached House | Corner lot  •  Built-up : 3,774 sq. ft."
"Condominium  •  Built-up : 1,000 sq. ft.  •  Partly furnished"
"Bungalow | Intermediate  •  Built-up : 11,000 sq. ft.  •  Partly furnished"
"Condominium  •  Built-up : 1,991 sq. ft."
"Condominium | Intermediate  •  Built-up : 4,489 sq. ft.  •  Partly furnished"
"Bungalow  •  Built-up : 4,000 sq. ft.  •  Partly furnished"
"1-sty Terrace/Link House | Intermediate  •  Built-up : 1,100 sq. ft.  •  Unfurnished"
"Condominium  •  Built-up : 1,281 sq. ft."
"Bungalow | Intermediate  •  Built-up : 7,000 sq. ft.  •  Partly furnished"
"3-sty Terrace/Link House | Corner lot  •  Built-up : 2,509 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House  •  Built-up : 1,910 sq. ft."
"Condominium  •  Built-up : 1,184 sq. ft."
"2-sty Terrace/Link House | Intermediate  •  Built-up : 2,000 sq. ft.  •  Partly furnished"
"1-sty Terrace/Link House  •  Built-up : 2,200 sq. ft."
"Condominium | Corner lot  •  Built-up : 2,073 sq. ft.  •  Fully furnished"
"Condominium  •  Built-up : 1,377 sq. ft.  •  Partly furnished"
"2-sty Terrace/Link House | End lot  •  Built-up : 2,400 sq. ft.  •  Partly furnished"
"Condominium | Intermediate  •  Built-up : 1,367 sq. ft.  •  Partly furnished"
"2.5-sty Terrace/Link House | Intermediate  •  Built-up : 4,483 sq. ft.  •  Unfurnished"
"3-sty Terrace/Link House | Intermediate  •  Built-up : 5,448 sq. ft.  •  Partly furnished"
"Semi-detached House | Intermediate  •  Built-up : 3,948 sq. ft.  •  Partly furnished"
Serviced Residence | Intermediate  •  Built-up : 351 sq. ft.  •  Fully furnished
